date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:11:44	27465/27465	---M--	200	added ('OK')	text/html	date:Sun,%2027%20Aug%202023%2015:41:46%20GMT	http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk4ea6.html	(from http://www.vrlgroup.in/vrl_investors_desk.aspx)
21:11:58	86350/86350	---M--	200	added ('OK')	application/pdf	etag:%2215f4572eb490d11:0%22	http://www.vrlgroup.in/investor_download/Familiarisation%20Programme%20for%20Independent%20Directors.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Familiarisation%20Programme%20for%20Independent%20Directors.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx)
21:11:59	20439/20439	---M--	200	added ('OK')	text/html	date:Sun,%2027%20Aug%202023%2015:42:02%20GMT	http://www.vrlgroup.in/vrl_investors_desk.aspx?display=CSR_Annual_Action_Plan	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk1c78.html	(from http://www.vrlgroup.in/vrl_investors_desk.aspx)
21:12:20	127141/127141	---M--	200	added ('OK')	application/pdf	etag:%223146aa34c919d41:0%22	http://www.vrlgroup.in/investor_download/2018_19_q1_trasfer_share_restriction.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2018_19_q1_trasfer_share_restriction.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx)
21:13:21	368114/368114	---M--	200	added ('OK')	image/jpeg	etag:%22639addb2ae8dd71:0%22	http://www.vrlgroup.in/v4_images/contact_us.jpg	F:/mywebsite11/1q/www.vrlgroup.in/v4_images/contact_us.jpg	(from http://www.vrlgroup.in/contact_us.aspx)
21:13:24	17299/17299	---M--	200	added ('OK')	application/javascript	etag:%222d9e49acae8dd71:0%22	http://www.vrlgroup.in/auto_pick_js/actb.js	F:/mywebsite11/1q/www.vrlgroup.in/auto_pick_js/actb.js	(from http://www.vrlgroup.in/vrl_branch_list.aspx)
21:13:25	4254/4254	---M--	200	added ('OK')	application/javascript	etag:%222d9e49acae8dd71:0%22	http://www.vrlgroup.in/auto_pick_js/actb_common.js	F:/mywebsite11/1q/www.vrlgroup.in/auto_pick_js/actb_common.js	(from http://www.vrlgroup.in/vrl_branch_list.aspx)
21:13:28	10034/10034	---M--	200	added ('OK')	application/javascript	etag:%22478974acae8dd71:0%22	http://www.vrlgroup.in/auto_pick_js/actb_valid.js	F:/mywebsite11/1q/www.vrlgroup.in/auto_pick_js/actb_valid.js	(from http://www.vrlgroup.in/vrl_branch_list.aspx)
21:13:50	122064/122064	---M--	200	added ('OK')	application/pdf	etag:%22b9f255b28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/ANDHRA%20PRADESH.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/ANDHRA%20PRADESH.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:14:11	132077/132077	---M--	200	added ('OK')	application/pdf	etag:%227cde61b28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/ASSAM.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/ASSAM.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:14:15	1408001/1408001	---M--	200	added ('OK')	application/pdf	etag:%22de2273aaf9f3d71:0%22	http://www.vrlgroup.in/investor_download/Information%20to%20Physical%20Shareholders.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Information%20to%20Physical%20Shareholders.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx)
21:14:31	115671/115671	---M--	200	added ('OK')	application/pdf	etag:%2266569b28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/BIHAR.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/BIHAR.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:14:34	119869/119869	---M--	200	added ('OK')	application/pdf	etag:%22f0b579b28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/CHANDIGARH.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/CHANDIGARH.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:14:49	115839/115839	---M--	200	added ('OK')	application/pdf	etag:%22f8de98b28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/CHHATTISGARH.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/CHHATTISGARH.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:14:56	131196/131196	---M--	200	added ('OK')	application/pdf	etag:%22f8de98b28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/DAMAN%20AND%20DIU%20DADRA%20AND%20NAGAR%20HAVALI.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/DAMAN%20AND%20DIU%20DADRA%20AND%20NAGAR%20HAVALI.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:15:07	3058690/3058690	---M--	200	added ('OK')	image/jpeg	etag:%22dfd844b2ae8dd71:0%22	http://www.vrlgroup.in/v4_images/bod/Bhat_Sir.jpg	F:/mywebsite11/1q/www.vrlgroup.in/v4_images/bod/Bhat_Sir.jpg	(from http://www.vrlgroup.in/directors.aspx)
21:15:11	134052/134052	---M--	200	added ('OK')	application/pdf	etag:%22b54aeb28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/DELHI.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/DELHI.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:15:15	115472/115472	---M--	200	added ('OK')	application/pdf	etag:%22b54aeb28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/GOA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/GOA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:15:30	139197/139197	---M--	200	added ('OK')	application/pdf	etag:%22f28dc8b28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/GUJARAT.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/GUJARAT.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:15:33	132991/132991	---M--	200	added ('OK')	application/pdf	etag:%22f72deb28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/HARYANA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/HARYANA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:15:37	132270/132270	---M--	200	added ('OK')	application/pdf	etag:%22f72deb28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/HIMACHAL%20PRADESH.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/HIMACHAL%20PRADESH.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:15:51	132489/132489	---M--	200	added ('OK')	application/pdf	etag:%224e78f3b28acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/JAMMU%20AND%20KASHMIR.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/JAMMU%20AND%20KASHMIR.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:15:55	132426/132426	---M--	200	added ('OK')	application/pdf	etag:%225c284b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/JHARKHAND.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/JHARKHAND.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:15:58	131651/131651	---M--	200	added ('OK')	application/pdf	etag:%22604fbb38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/KARNATAKA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/KARNATAKA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:16:13	114771/114771	---M--	200	added ('OK')	application/pdf	etag:%225f8c7e4e62c4d91:0%22	http://www.vrlgroup.in/GST_DETAILS/LADAKH.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/LADAKH.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:16:14	135068/135068	---M--	200	added ('OK')	application/pdf	etag:%22dd914b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/KERLA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/KERLA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:16:22	147471/147471	---M--	200	added ('OK')	application/pdf	etag:%227c3b17b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/MADHYA%20PRADESH.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/MADHYA%20PRADESH.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:16:27	79677/79677	---M--	200	added ('OK')	application/pdf	etag:%22707531b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/MEGHALAYA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/MEGHALAYA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:16:37	144864/144864	---M--	200	added ('OK')	application/pdf	etag:%228beb27b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/MAHARASHTRA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/MAHARASHTRA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:16:41	116036/116036	---M--	200	added ('OK')	application/pdf	etag:%227d3c42b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/ODISHA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/ODISHA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:16:51	145745/145745	---M--	200	added ('OK')	application/pdf	etag:%22d79c78b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/PONDICHERY.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/PONDICHERY.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:16:59	133813/133813	---M--	200	added ('OK')	application/pdf	etag:%225811adb38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/PUNJAB.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/PUNJAB.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:17:00	117142/117142	---M--	200	added ('OK')	application/pdf	etag:%225fff99b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/RAJASTHAN.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/RAJASTHAN.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:17:11	125578/125578	---M--	200	added ('OK')	application/pdf	etag:%2261adc9b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/TAMIL%20NADU.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/TAMIL%20NADU.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:17:22	131705/131705	---M--	200	added ('OK')	application/pdf	etag:%22503aab48acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/TRIPURA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/TRIPURA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:17:24	149197/149197	---M--	200	added ('OK')	application/pdf	etag:%2220c5f4b38acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/TELANGANA.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/TELANGANA.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:17:29	115208/115208	---M--	200	added ('OK')	application/pdf	etag:%22507243b48acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/UTTARAKHAND.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/UTTARAKHAND.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:17:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Aug%202023%2015:47:32%20GMT	http://www.vrlgroup.in/VAT%20Forms_files/filelist.xml	F:/mywebsite11/1q/www.vrlgroup.in/VAT%20Forms_files/filelist.82.delayed	(from http://www.vrlgroup.in/VAT%20Forms.htm)
21:17:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Aug%202023%2015:47:32%20GMT	http://www.vrlgroup.in/VAT%20Forms_files/sheet001.htm	F:/mywebsite11/1q/www.vrlgroup.in/VAT%20Forms_files/sheet001.83.delayed	(from http://www.vrlgroup.in/VAT%20Forms.htm)
21:17:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Aug%202023%2015:47:33%20GMT	http://www.vrlgroup.in/VAT%20Forms_files/tabstrip.htm	F:/mywebsite11/1q/www.vrlgroup.in/VAT%20Forms_files/tabstrip.84.delayed	(from http://www.vrlgroup.in/VAT%20Forms.htm)
21:17:31	0/-1	---M--	302	error ('')			http://www.vrlgroup.in/vrl_investors_desk.aspx?display=board_directors	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk.8598cb.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=overview)
21:17:31	0/-1	---M--	302	error ('')			http://www.vrlgroup.in/vrl_investors_desk.aspx?display=board_directors	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk.8698cb.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:17:44	134647/134647	---M--	200	added ('OK')	application/pdf	etag:%2212616b48acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/UTTAR%20PRADESH.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/UTTAR%20PRADESH.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:17:46	134192/134192	---M--	200	added ('OK')	application/pdf	etag:%22107162b48acd91:0%22	http://www.vrlgroup.in/GST_DETAILS/WEST%20BENGAL.pdf	F:/mywebsite11/1q/www.vrlgroup.in/GST_DETAILS/WEST%20BENGAL.pdf	(from http://www.vrlgroup.in/gst_forms.aspx)
21:19:41	3056964/3056964	---M--	200	added ('OK')	application/pdf	etag:%2213917552a9fed61:0%22	http://www.vrlgroup.in/investor_download/buy_back_2021.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/buy_back_2021.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx)
21:21:17	1391775/1391775	---M--	200	added ('OK')	application/pdf	etag:%22a6dd737021c9d91:0%22	http://www.vrlgroup.in/investor_download/1st_quarter_30th_June_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/1st_quarter_30th_June_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:24:36	2528682/2528682	---M--	200	added ('OK')	application/pdf	etag:%229546c2d89e34d91:0%22	http://www.vrlgroup.in/investor_download/Quarter_and_half_year_ended_31ST_December_2022.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Quarter_and_half_year_ended_31ST_December_2022.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:25:22	1515976/1515976	---M--	200	added ('OK')	application/pdf	etag:%220a290b332add81:0%22	http://www.vrlgroup.in/investor_download/2022_23_q1_result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2022_23_q1_result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:27:14	3524610/3524610	---M--	200	added ('OK')	application/pdf	etag:%22f25c4caa28bd91:0%22	http://www.vrlgroup.in/investor_download/FY_22_23_and_4th_quarter_31st_March_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/FY_22_23_and_4th_quarter_31st_March_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:28:03	3101594/3101594	---M--	200	added ('OK')	application/pdf	etag:%22c87a7ab1f9f4d81:0%22	http://www.vrlgroup.in/investor_download/Quarter_and_half_year_ended_30th_September2022.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Quarter_and_half_year_ended_30th_September2022.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:31:09	2138517/2138517	---M--	200	added ('OK')	application/pdf	etag:%22dd381e12218d81:0%22	http://www.vrlgroup.in/investor_download/2021_22_q3.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2021_22_q3.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:32:09	1516064/1516064	---M--	200	added ('OK')	application/pdf	etag:%2212f9a1fdfd8bd71:0%22	http://www.vrlgroup.in/investor_download/2021_22_q1_result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2021_22_q1_result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:32:29	1940840/1940840	---M--	200	added ('OK')	application/pdf	etag:%22fe852dd215cfd71:0%22	http://www.vrlgroup.in/investor_download/2021_22_q2_result.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2021_22_q2_result.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:36:51	4541169/4541169	---M--	200	added ('OK')	application/pdf	etag:%22109d8661bf71d81:0%22	http://www.vrlgroup.in/investor_download/2021_22_q4.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2021_22_q4.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:38:36	2753167/2753167	---M--	200	added ('OK')	application/pdf	etag:%2236e967d1895fd71:0%22	http://www.vrlgroup.in/investor_download/2020_21_q4.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2020_21_q4.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:38:49	724236/724236	---M--	200	added ('OK')	application/pdf	etag:%22e43fa5284072d61:0%22	http://www.vrlgroup.in/investor_download/2020_21_q1.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2020_21_q1.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:39:16	2633474/2633474	---M--	200	added ('OK')	application/pdf	etag:%22e8e75ba3c2fdd61:0%22	http://www.vrlgroup.in/investor_download/2020_21_q3.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2020_21_q3.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:41:33	839438/839438	---M--	200	added ('OK')	application/pdf	etag:%22e3abafde4598d51:0%22	http://www.vrlgroup.in/investor_download/2019_20_q2.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2019_20_q2.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:41:35	3367641/3367641	---M--	200	added ('OK')	application/pdf	etag:%2239995becc8b4d61:0%22	http://www.vrlgroup.in/investor_download/2020_21_q2.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2020_21_q2.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:42:53	1499078/1499078	---M--	200	added ('OK')	application/pdf	etag:%225a5de99685ded51:0%22	http://www.vrlgroup.in/investor_download/2019_20_q3.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2019_20_q3.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:46:14	2828124/2828124	---M--	200	added ('OK')	application/pdf	etag:%22b3d422b26648d61:0%22	http://www.vrlgroup.in/investor_download/2019_20_q4.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2019_20_q4.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:46:21	1761095/1761095	---M--	200	added ('OK')	application/pdf	etag:%228c4191bef4dd51:0%22	http://www.vrlgroup.in/investor_download/2018_19_q4.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2018_19_q4.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:46:27	1319734/1319734	---M--	200	added ('OK')	application/pdf	etag:%221b4334270c0d41:0%22	http://www.vrlgroup.in/investor_download/2018_19_q3.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2018_19_q3.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:48:09	667984/667984	---M--	200	added ('OK')	application/pdf	etag:%22c87940fa5931d41:0%22	http://www.vrlgroup.in/investor_download/2018_19_q1.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2018_19_q1.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:49:38	1259586/1259586	---M--	200	added ('OK')	application/pdf	etag:%22ae2e5fc56f73d41:0%22	http://www.vrlgroup.in/investor_download/2018_19_q2.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2018_19_q2.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:50:52	1638313/1638313	---M--	200	added ('OK')	application/pdf	etag:%228015d84de3f4d31:0%22	http://www.vrlgroup.in/investor_download/2017_18_q4.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_q4.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:51:07	1094034/1094034	---M--	200	added ('OK')	application/pdf	etag:%2266e5e0d9839ad31:0%22	http://www.vrlgroup.in/investor_download/2017_18_q3.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_q3.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:53:32	4152320/4152320	---M--	200	added ('OK')	application/pdf	etag:%22121fba56c450d51:0%22	http://www.vrlgroup.in/investor_download/2019_20_q1.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2019_20_q1.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:54:52	1648906/1648906	---M--	200	added ('OK')	application/pdf	etag:%2250e120ed2255d31:0%22	http://www.vrlgroup.in/investor_download/2017_18_q2.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_q2.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:55:27	1400370/1400370	---M--	200	added ('OK')	application/pdf	etag:%22f23dad27dd31:0%22	http://www.vrlgroup.in/investor_download/2017_18_q1.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_q1.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:55:29	716959/716959	---M--	200	added ('OK')	application/pdf	etag:%22e93b6e5fb76d21:0%22	http://www.vrlgroup.in/investor_download/2016_17_q3.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_q3.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:57:47	2180230/2180230	---M--	200	added ('OK')	application/pdf	etag:%224915fd871fd1d21:0%22	http://www.vrlgroup.in/investor_download/2016_17_q4.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_q4.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:58:58	1302983/1302983	---M--	200	added ('OK')	application/pdf	etag:%22aa6f161be9ebd11:0%22	http://www.vrlgroup.in/investor_download/2016_17_q1.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_q1.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:59:16	1628719/1628719	---M--	200	added ('OK')	application/pdf	etag:%227c90c1b44230d21:0%22	http://www.vrlgroup.in/investor_download/2016_17_q2.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_q2.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
21:59:45	1581619/1581619	---M--	200	added ('OK')	application/pdf	etag:%2216329925e8b4d11:0%22	http://www.vrlgroup.in/investor_download/Audited%20Financial%20Results%20for%20FY%202015-16.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Audited%20Financial%20Results%20for%20FY%202015-16.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
22:00:44	1096919/1096919	---M--	200	added ('OK')	application/pdf	etag:%2247793b5f85cd11:0%22	http://www.vrlgroup.in/investor_download/2015_16_q3.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2015_16_q3.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=finance_q_results)
